CHROM,BIN_START,BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST,best_chick_chr,best_chick_id,orientation,pos,SNP
scaffold31,1100001,1125000,341,-0.0087096,-0.00513509,9,176,-1,8012501,scaffold31_1100001
scaffold31,1125001,1150000,306,0.00393745,0.00259657,9,176,-1,8037501,scaffold31_1125001
scaffold31,1150001,1175000,446,0.000851963,1.71E-05,9,176,-1,8062501,scaffold31_1150001
scaffold31,1175001,1200000,350,0.00747386,0.00442803,9,176,-1,8087501,scaffold31_1175001
scaffold31,1200001,1225000,356,-0.0001181,0.000642758,9,176,-1,8112501,scaffold31_1200001
scaffold31,1225001,1250000,324,0.0180502,0.0111871,9,176,-1,8137501,scaffold31_1225001
scaffold31,1250001,1275000,425,0.00499723,0.00487987,9,176,-1,8162501,scaffold31_1250001
scaffold31,1275001,1300000,361,0.00171941,0.00438043,9,176,-1,8187501,scaffold31_1275001
scaffold31,1300001,1325000,455,0.00876609,0.0055248,9,176,-1,8212501,scaffold31_1300001
scaffold31,1325001,1350000,480,-0.00134367,-3.69E-06,9,176,-1,8237501,scaffold31_1325001
scaffold31,1350001,1375000,406,0.00303468,0.00232973,9,176,-1,8262501,scaffold31_1350001
scaffold31,1375001,1400000,345,-0.00638733,-0.00354863,9,176,-1,8287501,scaffold31_1375001
scaffold31,1400001,1425000,430,-0.00917163,-0.00490686,9,176,-1,8312501,scaffold31_1400001
scaffold31,1425001,1450000,501,-0.000939581,0.00429404,9,176,-1,8337501,scaffold31_1425001
scaffold31,1450001,1475000,519,-0.000625525,0.000414713,9,176,-1,8362501,scaffold31_1450001
scaffold31,1475001,1500000,498,-3.53E-05,-0.000911003,9,176,-1,8387501,scaffold31_1475001
scaffold31,1500001,1525000,443,0.000902669,-0.000514668,9,176,-1,8412501,scaffold31_1500001
scaffold31,1525001,1550000,423,-0.000739774,-0.00149584,9,176,-1,8437501,scaffold31_1525001
scaffold31,1550001,1575000,502,0.000798481,0.000946143,9,176,-1,8462501,scaffold31_1550001
scaffold31,1575001,1600000,460,-0.00269253,-0.000900004,9,176,-1,8487501,scaffold31_1575001
scaffold31,1600001,1625000,407,-0.00495546,-0.00255804,9,176,-1,8512501,scaffold31_1600001
scaffold31,1625001,1650000,380,0.00102413,0.00149652,9,176,-1,8537501,scaffold31_1625001
scaffold31,1650001,1675000,358,0.00124944,0.00252398,9,176,-1,8562501,scaffold31_1650001
scaffold31,1675001,1700000,393,0.00746699,0.00248395,9,176,-1,8587501,scaffold31_1675001
scaffold31,1700001,1725000,420,0.00743069,0.00406703,9,176,-1,8612501,scaffold31_1700001
scaffold31,1725001,1750000,421,-0.0064203,-0.00197885,9,176,-1,8637501,scaffold31_1725001
scaffold31,1750001,1775000,451,0.00130637,0.000308387,9,176,-1,8662501,scaffold31_1750001
scaffold31,1775001,1800000,410,-0.000700685,0.00126956,9,176,-1,8687501,scaffold31_1775001
scaffold31,1800001,1825000,437,-0.000439126,-0.000736313,9,176,-1,8712501,scaffold31_1800001
scaffold31,1825001,1850000,363,0.00421113,0.00302402,9,176,-1,8737501,scaffold31_1825001
scaffold31,1850001,1875000,366,0.000664913,-0.000456881,9,176,-1,8762501,scaffold31_1850001
scaffold31,1875001,1900000,373,-0.00355034,-0.00153306,9,176,-1,8787501,scaffold31_1875001
scaffold31,1900001,1925000,292,0.00419013,0.00360959,9,176,-1,8812501,scaffold31_1900001
scaffold31,1925001,1950000,273,-0.0010026,0.000183262,9,176,-1,8837501,scaffold31_1925001
scaffold31,1950001,1975000,202,-0.000184455,-0.000568275,9,176,-1,8862501,scaffold31_1950001
scaffold31,1975001,2000000,297,-0.00507297,-0.00367199,9,176,-1,8887501,scaffold31_1975001
scaffold31,2000001,2025000,298,0.000494315,-0.00113634,9,176,-1,8912501,scaffold31_2000001
scaffold31,2025001,2050000,305,-0.00485371,-0.00302211,9,176,-1,8937501,scaffold31_2025001
scaffold31,2050001,2075000,362,-0.00253443,-0.00154924,9,176,-1,8962501,scaffold31_2050001
scaffold31,2075001,2100000,349,-0.00260134,-0.00082807,9,176,-1,8987501,scaffold31_2075001
scaffold31,2100001,2125000,291,-0.00306581,-0.00228709,9,176,-1,9012501,scaffold31_2100001
scaffold31,2125001,2150000,298,-0.00354321,-0.00275272,9,176,-1,9037501,scaffold31_2125001
scaffold31,2150001,2175000,276,-0.0028261,-0.000923974,9,176,-1,9062501,scaffold31_2150001
scaffold31,2175001,2200000,239,0.0054415,0.00170342,9,176,-1,9087501,scaffold31_2175001
scaffold31,2200001,2225000,206,0.00379236,0.00178119,9,176,-1,9112501,scaffold31_2200001
scaffold31,2225001,2250000,195,-0.00224009,-0.000281929,9,176,-1,9137501,scaffold31_2225001
scaffold31,2250001,2275000,209,-0.00575337,-0.00441613,9,176,-1,9162501,scaffold31_2250001
scaffold31,2275001,2300000,191,0.0036992,0.00188168,9,176,-1,9187501,scaffold31_2275001
scaffold31,2300001,2325000,245,-0.00597101,-0.00327451,9,176,-1,9212501,scaffold31_2300001
scaffold31,2325001,2350000,287,0.00696789,0.000981544,9,176,-1,9237501,scaffold31_2325001
scaffold31,2350001,2375000,243,0.00159704,0.00221974,9,176,-1,9262501,scaffold31_2350001
scaffold31,2375001,2400000,183,-0.00400854,-0.00225633,9,176,-1,9287501,scaffold31_2375001
scaffold31,2400001,2425000,262,0.00029658,0.000502957,9,176,-1,9312501,scaffold31_2400001
scaffold31,2425001,2450000,247,-0.0050282,-0.00258501,9,176,-1,9337501,scaffold31_2425001
scaffold31,2450001,2475000,291,-0.000342401,-0.00123865,9,176,-1,9362501,scaffold31_2450001
scaffold31,2475001,2500000,250,-0.00303308,-0.00107328,9,176,-1,9387501,scaffold31_2475001
scaffold31,2500001,2525000,282,-0.00480328,-0.000880389,9,176,-1,9412501,scaffold31_2500001
scaffold31,2525001,2550000,288,-0.00437798,-0.000511338,9,176,-1,9437501,scaffold31_2525001
scaffold31,2550001,2575000,292,-0.0100388,-0.0060879,9,176,-1,9462501,scaffold31_2550001
scaffold31,2575001,2600000,271,-0.00584521,-0.00285661,9,176,-1,9487501,scaffold31_2575001
scaffold31,2600001,2625000,274,-0.00140182,-0.000500253,9,176,-1,9512501,scaffold31_2600001
scaffold31,2625001,2650000,370,0.00198354,0.000872059,9,176,-1,9537501,scaffold31_2625001
scaffold31,2650001,2675000,290,0.00768238,0.00282108,9,176,-1,9562501,scaffold31_2650001
scaffold31,2675001,2700000,340,-0.000292178,-0.00176445,9,176,-1,9587501,scaffold31_2675001
scaffold31,2700001,2725000,421,-0.00294493,-0.00173292,9,176,-1,9612501,scaffold31_2700001
scaffold31,2725001,2750000,439,0.00467791,0.00259702,9,176,-1,9637501,scaffold31_2725001
scaffold31,2750001,2775000,412,0.00441085,0.0031425,9,176,-1,9662501,scaffold31_2750001
scaffold31,2775001,2800000,329,0.00469028,0.00187065,9,176,-1,9687501,scaffold31_2775001
scaffold31,2800001,2825000,266,0.00140886,0.00335826,9,176,-1,9712501,scaffold31_2800001
scaffold31,2825001,2850000,320,0.0134174,0.00829567,9,176,-1,9737501,scaffold31_2825001
scaffold31,2850001,2875000,277,-0.000762459,-0.0031459,9,176,-1,9762501,scaffold31_2850001
scaffold31,2875001,2900000,331,-0.00336613,-0.00174991,9,176,-1,9787501,scaffold31_2875001
scaffold31,2900001,2925000,398,0.00378286,0.000886566,9,176,-1,9812501,scaffold31_2900001
scaffold31,2925001,2950000,435,1.82E-05,-0.000528934,9,176,-1,9837501,scaffold31_2925001
scaffold31,2950001,2975000,404,0.00228554,0.0012779,9,176,-1,9862501,scaffold31_2950001
scaffold31,2975001,3000000,333,0.00156878,0.000412339,9,176,-1,9887501,scaffold31_2975001
scaffold31,3000001,3025000,383,-0.00425228,-0.00448319,9,176,-1,9912501,scaffold31_3000001
scaffold31,3025001,3050000,299,-0.00888255,-0.00621654,9,176,-1,9937501,scaffold31_3025001
scaffold31,3050001,3075000,233,-0.0018728,0.000262497,9,176,-1,9962501,scaffold31_3050001
scaffold31,3075001,3100000,242,0.000125247,0.000705992,9,176,-1,9987501,scaffold31_3075001
scaffold31,3100001,3125000,224,0.0039746,0.00185649,9,176,-1,10012501,scaffold31_3100001
scaffold31,3125001,3150000,271,0.00757172,0.00321654,9,176,-1,10037501,scaffold31_3125001
scaffold31,3150001,3175000,283,0.00240413,0.00319313,9,176,-1,10062501,scaffold31_3150001
scaffold31,3175001,3200000,262,-0.00163332,0.000706106,9,176,-1,10087501,scaffold31_3175001
scaffold31,3200001,3225000,336,0.00402265,-0.000383198,9,176,-1,10112501,scaffold31_3200001
scaffold31,3225001,3250000,347,-0.00702592,-0.00538929,9,176,-1,10137501,scaffold31_3225001
scaffold31,3250001,3275000,372,-0.00375406,-0.00298228,9,176,-1,10162501,scaffold31_3250001
scaffold31,3275001,3300000,304,0.000563303,-0.000885463,9,176,-1,10187501,scaffold31_3275001
scaffold31,3300001,3325000,297,0.00484389,0.00341041,9,176,-1,10212501,scaffold31_3300001
scaffold31,3325001,3350000,276,0.00379354,-9.35E-06,9,176,-1,10237501,scaffold31_3325001
scaffold31,3350001,3375000,169,-0.00559489,-0.00229358,9,176,-1,10262501,scaffold31_3350001
scaffold31,3375001,3400000,217,0.00476944,0.00184091,9,176,-1,10287501,scaffold31_3375001
scaffold31,3400001,3425000,310,0.00493753,0.00145511,9,176,-1,10312501,scaffold31_3400001
scaffold31,3425001,3450000,392,0.00187355,-0.000547248,9,176,-1,10337501,scaffold31_3425001
scaffold31,3450001,3475000,384,-0.00324353,-0.000907684,9,176,-1,10362501,scaffold31_3450001
scaffold31,3475001,3500000,272,6.06E-05,-0.000562962,9,176,-1,10387501,scaffold31_3475001
scaffold31,3500001,3525000,291,0.000544297,-0.000208671,9,176,-1,10412501,scaffold31_3500001
scaffold31,3525001,3550000,301,0.000467844,-0.00074917,9,176,-1,10437501,scaffold31_3525001
scaffold31,3550001,3575000,302,-0.00607571,-0.00350138,9,176,-1,10462501,scaffold31_3550001
scaffold31,3575001,3600000,294,-0.00196464,-0.000419054,9,176,-1,10487501,scaffold31_3575001
scaffold31,3600001,3625000,268,-0.00445135,-0.00319992,9,176,-1,10512501,scaffold31_3600001
scaffold31,3625001,3650000,341,-0.00178823,-0.00240133,9,176,-1,10537501,scaffold31_3625001
scaffold31,3650001,3675000,338,-0.00213438,-0.00119576,9,176,-1,10562501,scaffold31_3650001
scaffold31,3675001,3700000,322,-0.00467344,-0.00387103,9,176,-1,10587501,scaffold31_3675001
scaffold31,3700001,3725000,387,0.00508019,0.00242884,9,176,-1,10612501,scaffold31_3700001
scaffold31,3725001,3750000,410,0.001498,0.000188199,9,176,-1,10637501,scaffold31_3725001
scaffold31,3750001,3775000,407,-0.00397908,-0.00285929,9,176,-1,10662501,scaffold31_3750001
scaffold31,3775001,3800000,322,-0.00193113,-0.00216185,9,176,-1,10687501,scaffold31_3775001
scaffold31,3800001,3825000,285,-0.00364401,-0.00316398,9,176,-1,10712501,scaffold31_3800001
scaffold31,3825001,3850000,12,-0.00325641,-0.00102835,9,176,-1,10737501,scaffold31_3825001
scaffold31,3850001,3875000,11,0.00235058,-0.00108615,9,176,-1,10762501,scaffold31_3850001
scaffold31,3875001,3900000,103,0.00675873,0.0021471,9,176,-1,10787501,scaffold31_3875001
scaffold31,3900001,3925000,494,-0.00225616,-0.00184615,9,176,-1,10812501,scaffold31_3900001
scaffold31,3925001,3950000,475,-0.00347805,-0.0024073,9,176,-1,10837501,scaffold31_3925001
scaffold31,3950001,3975000,371,-0.00328221,-0.000921145,9,176,-1,10862501,scaffold31_3950001
scaffold31,3975001,4000000,513,-0.00291494,-0.00336369,9,176,-1,10887501,scaffold31_3975001
scaffold31,4000001,4025000,410,0.00126767,-0.00137144,9,176,-1,10912501,scaffold31_4000001
scaffold31,4025001,4050000,425,0.000510301,-0.000245077,9,176,-1,10937501,scaffold31_4025001
scaffold31,4050001,4075000,414,-0.000497236,0.000289045,9,176,-1,10962501,scaffold31_4050001
scaffold31,4075001,4100000,377,-0.00035555,-0.00232225,9,176,-1,10987501,scaffold31_4075001
scaffold31,4100001,4125000,433,0.000836291,-0.000226479,9,176,-1,11012501,scaffold31_4100001
scaffold31,4125001,4150000,471,0.000710654,0.000715649,9,176,-1,11037501,scaffold31_4125001
scaffold31,4150001,4175000,427,0.0164217,0.00657877,9,176,-1,11062501,scaffold31_4150001
scaffold31,4175001,4200000,366,0.0107545,0.00582712,9,176,-1,11087501,scaffold31_4175001
scaffold31,4200001,4225000,435,0.00876642,0.00495112,9,176,-1,11112501,scaffold31_4200001
scaffold31,4225001,4250000,420,0.00233102,0.000856155,9,176,-1,11137501,scaffold31_4225001
scaffold31,4250001,4275000,415,0.00312367,0.00156028,9,176,-1,11162501,scaffold31_4250001
scaffold31,4275001,4300000,425,-0.00396143,-0.00219231,9,176,-1,11187501,scaffold31_4275001
scaffold31,4300001,4325000,419,-0.00435383,-0.00145515,9,176,-1,11212501,scaffold31_4300001
scaffold31,4325001,4350000,398,-0.0048552,-0.00272561,9,176,-1,11237501,scaffold31_4325001
scaffold31,4350001,4375000,338,-0.00800984,-0.00498184,9,176,-1,11262501,scaffold31_4350001
scaffold31,4375001,4400000,293,-0.00309735,-0.00310243,9,176,-1,11287501,scaffold31_4375001
scaffold31,4400001,4425000,317,-0.00688881,-0.00338425,9,176,-1,11312501,scaffold31_4400001
scaffold31,4425001,4450000,426,0.00365693,0.00180088,9,176,-1,11337501,scaffold31_4425001
scaffold31,4450001,4475000,339,0.000357372,-0.0018904,9,176,-1,11362501,scaffold31_4450001
scaffold31,4475001,4500000,388,-0.00313958,-0.00396746,9,176,-1,11387501,scaffold31_4475001
scaffold31,4500001,4525000,366,-0.00187501,-0.000999154,9,176,-1,11412501,scaffold31_4500001
scaffold31,4525001,4550000,448,0.000885729,0.00025733,9,176,-1,11437501,scaffold31_4525001
scaffold31,4550001,4575000,356,0.000654431,6.00E-05,9,176,-1,11462501,scaffold31_4550001
scaffold31,4575001,4600000,376,0.00152873,0.00225851,9,176,-1,11487501,scaffold31_4575001
scaffold31,4600001,4625000,341,0.00953555,0.00571601,9,176,-1,11512501,scaffold31_4600001
scaffold31,4625001,4650000,351,0.00124908,0.00210899,9,176,-1,11537501,scaffold31_4625001
scaffold31,4650001,4675000,403,0.00591665,0.00533311,9,176,-1,11562501,scaffold31_4650001
scaffold31,4675001,4700000,329,0.00642653,0.00242831,9,176,-1,11587501,scaffold31_4675001
scaffold31,4700001,4725000,338,-0.00875096,-0.00575742,9,176,-1,11612501,scaffold31_4700001
scaffold31,4725001,4750000,314,0.00295325,0.0015186,9,176,-1,11637501,scaffold31_4725001
scaffold31,4750001,4775000,280,0.0122772,0.00566464,9,176,-1,11662501,scaffold31_4750001
scaffold31,4775001,4800000,317,0.000416389,-0.000673424,9,176,-1,11687501,scaffold31_4775001
scaffold31,4800001,4825000,303,0.00259667,0.000146037,9,176,-1,11712501,scaffold31_4800001
scaffold31,4825001,4850000,283,-0.00123026,-0.00102076,9,176,-1,11737501,scaffold31_4825001
scaffold31,4850001,4875000,325,0.00489891,0.00159163,9,176,-1,11762501,scaffold31_4850001
scaffold31,4875001,4900000,407,0.00478469,0.000637842,9,176,-1,11787501,scaffold31_4875001
scaffold31,4900001,4925000,244,0.00186969,-0.00111416,9,176,-1,11812501,scaffold31_4900001
scaffold31,4925001,4950000,239,-0.000269724,-0.00138189,9,176,-1,11837501,scaffold31_4925001
scaffold31,4950001,4975000,197,0.0010341,-0.0019021,9,176,-1,11862501,scaffold31_4950001
scaffold31,4975001,5000000,253,-0.00571085,-0.00378847,9,176,-1,11887501,scaffold31_4975001
scaffold31,5000001,5025000,276,-0.00516098,-0.00409262,9,176,-1,11912501,scaffold31_5000001
scaffold31,5025001,5050000,236,-0.00427643,-0.00345402,9,176,-1,11937501,scaffold31_5025001
scaffold31,5050001,5075000,284,-0.00104325,-0.0023134,9,176,-1,11962501,scaffold31_5050001
scaffold31,5075001,5100000,240,-0.000500802,-0.00288406,9,176,-1,11987501,scaffold31_5075001
scaffold31,5100001,5125000,195,-0.00111137,-0.00232033,9,176,-1,12012501,scaffold31_5100001
scaffold31,5125001,5150000,214,-0.00752141,-0.00444175,9,176,-1,12037501,scaffold31_5125001
scaffold31,5150001,5175000,263,-0.00277818,-0.00264307,9,176,-1,12062501,scaffold31_5150001
scaffold31,5175001,5200000,295,0.00187765,-0.000795485,9,176,-1,12087501,scaffold31_5175001
scaffold31,5200001,5225000,267,-0.00176099,-0.000624125,9,176,-1,12112501,scaffold31_5200001
scaffold31,5225001,5250000,299,0.0113836,0.00510362,9,176,-1,12137501,scaffold31_5225001
scaffold31,5250001,5275000,273,-0.0023142,7.30E-05,9,176,-1,12162501,scaffold31_5250001
scaffold31,5275001,5300000,294,-0.00584878,-0.00139366,9,176,-1,12187501,scaffold31_5275001
scaffold31,5300001,5325000,269,0.00944589,0.00651666,9,176,-1,12212501,scaffold31_5300001
scaffold31,5325001,5350000,246,0.00330625,0.00255985,9,176,-1,12237501,scaffold31_5325001
scaffold31,5350001,5375000,232,-0.00321727,-0.0012111,9,176,-1,12262501,scaffold31_5350001
scaffold31,5375001,5400000,305,-0.00313156,-0.000604931,9,176,-1,12287501,scaffold31_5375001
scaffold31,5400001,5425000,425,0.00320343,0.00439455,9,176,-1,12312501,scaffold31_5400001
scaffold31,5425001,5450000,408,0.00360044,0.00271252,9,176,-1,12337501,scaffold31_5425001
scaffold31,5450001,5475000,378,-0.00356511,-0.000986951,9,176,-1,12362501,scaffold31_5450001
scaffold31,5475001,5500000,357,-0.00488982,-0.00322742,9,176,-1,12387501,scaffold31_5475001
scaffold31,5500001,5525000,297,0.00207826,0.000753004,9,176,-1,12412501,scaffold31_5500001
scaffold31,5525001,5550000,350,0.0034908,0.00234414,9,176,-1,12437501,scaffold31_5525001
scaffold31,5550001,5575000,426,-0.000140671,0.00324411,9,176,-1,12462501,scaffold31_5550001
scaffold31,5575001,5600000,365,-6.27E-05,0.00046975,9,176,-1,12487501,scaffold31_5575001
scaffold31,5600001,5625000,272,-0.00183681,0.00136976,9,176,-1,12512501,scaffold31_5600001
scaffold31,5625001,5650000,356,-0.0074824,-0.00457153,9,176,-1,12537501,scaffold31_5625001
scaffold31,5650001,5675000,397,-0.00672436,-0.00409121,9,176,-1,12562501,scaffold31_5650001
scaffold31,5675001,5700000,374,-5.13E-05,-0.00197998,9,176,-1,12587501,scaffold31_5675001
scaffold31,5700001,5725000,362,0.00221546,0.00253645,9,176,-1,12612501,scaffold31_5700001
scaffold31,5725001,5750000,327,-0.00648805,-0.00458645,9,176,-1,12637501,scaffold31_5725001
scaffold31,5750001,5775000,367,-0.00858136,-0.00668381,9,176,-1,12662501,scaffold31_5750001
scaffold31,5775001,5800000,295,-0.00463974,-0.00451633,9,176,-1,12687501,scaffold31_5775001
scaffold31,5800001,5825000,348,0.00606011,-0.000115804,9,176,-1,12712501,scaffold31_5800001
scaffold31,5825001,5850000,293,0.0115246,0.00281687,9,176,-1,12737501,scaffold31_5825001
scaffold31,5850001,5875000,309,0.00175619,-0.00122537,9,176,-1,12762501,scaffold31_5850001
scaffold31,5875001,5900000,327,-0.00532024,-0.00268144,9,176,-1,12787501,scaffold31_5875001
scaffold31,5900001,5925000,271,0.00789864,0.00113061,9,176,-1,12812501,scaffold31_5900001
scaffold31,5925001,5950000,380,-0.00127479,-0.00295376,9,176,-1,12837501,scaffold31_5925001
scaffold31,5950001,5975000,355,-0.00075927,-0.00294958,9,176,-1,12862501,scaffold31_5950001
scaffold31,5975001,6000000,237,-0.000400199,-1.70E-05,9,176,-1,12887501,scaffold31_5975001
scaffold31,6000001,6025000,256,0.00875919,0.00294574,9,176,-1,12912501,scaffold31_6000001
scaffold31,6025001,6050000,225,0.0092165,0.000825059,9,176,-1,12937501,scaffold31_6025001
scaffold31,6050001,6075000,238,0.000896422,-0.000321742,9,176,-1,12962501,scaffold31_6050001
scaffold31,6075001,6100000,281,0.00394577,0.00087327,9,176,-1,12987501,scaffold31_6075001
scaffold31,6100001,6125000,286,0.00209301,6.95E-05,9,176,-1,13012501,scaffold31_6100001
scaffold31,6125001,6150000,292,-0.000650288,-0.000633374,9,176,-1,13037501,scaffold31_6125001
scaffold31,6150001,6175000,255,-0.00191944,0.000315231,9,176,-1,13062501,scaffold31_6150001
scaffold31,6175001,6200000,302,-0.000109566,0.0014386,9,176,-1,13087501,scaffold31_6175001
scaffold31,6200001,6225000,284,0.0102253,0.00470884,9,176,-1,13112501,scaffold31_6200001
scaffold31,6225001,6250000,220,-0.004036,-0.000806425,9,176,-1,13137501,scaffold31_6225001
scaffold31,6250001,6275000,261,-0.00151414,-0.00110972,9,176,-1,13162501,scaffold31_6250001
scaffold31,6275001,6300000,316,-0.000624715,-0.00112808,9,176,-1,13187501,scaffold31_6275001
scaffold31,6300001,6325000,276,0.00251931,0.000640202,9,176,-1,13212501,scaffold31_6300001
scaffold31,6325001,6350000,251,-6.75E-05,0.000589444,9,176,-1,13237501,scaffold31_6325001
scaffold31,6350001,6375000,268,0.013422,0.00494959,9,176,-1,13262501,scaffold31_6350001
scaffold31,6375001,6400000,272,-0.00393666,-0.00301513,9,176,-1,13287501,scaffold31_6375001
scaffold31,6400001,6425000,371,-0.00202899,-0.00359714,9,176,-1,13312501,scaffold31_6400001
scaffold31,6425001,6450000,271,-0.00321208,-0.004283,9,176,-1,13337501,scaffold31_6425001
scaffold31,6450001,6475000,341,-0.00409412,-0.00496575,9,176,-1,13362501,scaffold31_6450001
scaffold31,6475001,6500000,275,-0.00357983,-0.00226788,9,176,-1,13387501,scaffold31_6475001
scaffold31,6500001,6525000,282,-0.00259709,-0.00121471,9,176,-1,13412501,scaffold31_6500001
scaffold31,6525001,6550000,249,-0.00410464,-0.0014929,9,176,-1,13437501,scaffold31_6525001
scaffold31,6550001,6575000,324,-0.00685056,-0.0041847,9,176,-1,13462501,scaffold31_6550001
scaffold31,6575001,6600000,325,-0.00079138,-0.000107157,9,176,-1,13487501,scaffold31_6575001
scaffold31,6600001,6625000,357,9.97E-05,0.00424076,9,176,-1,13512501,scaffold31_6600001
scaffold31,6625001,6650000,330,0.000619607,-0.000842545,9,176,-1,13537501,scaffold31_6625001
scaffold31,6650001,6675000,298,-0.00392895,-0.00246657,9,176,-1,13562501,scaffold31_6650001
scaffold31,6675001,6700000,434,-0.00287639,-0.00179243,9,176,-1,13587501,scaffold31_6675001
scaffold31,6700001,6725000,453,-0.000284692,0.00042547,9,176,-1,13612501,scaffold31_6700001
scaffold31,6725001,6750000,335,-0.00426648,-0.00192148,9,176,-1,13637501,scaffold31_6725001
scaffold31,6750001,6775000,401,0.00334961,0.000744256,9,176,-1,13662501,scaffold31_6750001
scaffold31,6775001,6800000,348,-0.0066749,-0.00401328,9,176,-1,13687501,scaffold31_6775001
scaffold31,6800001,6825000,415,-0.00193167,-0.00236661,9,176,-1,13712501,scaffold31_6800001
scaffold31,6825001,6850000,433,-0.00136448,-0.000613666,9,176,-1,13737501,scaffold31_6825001
scaffold31,6850001,6875000,368,-0.00183281,-0.00113719,9,176,-1,13762501,scaffold31_6850001
scaffold31,6875001,6900000,366,-0.00310405,-0.00191309,9,176,-1,13787501,scaffold31_6875001
scaffold31,6900001,6925000,361,-0.0028234,-0.000689032,9,176,-1,13812501,scaffold31_6900001
scaffold31,6925001,6950000,357,-0.000547377,0.0012771,9,176,-1,13837501,scaffold31_6925001
scaffold31,6950001,6975000,322,0.0121202,0.00898622,9,176,-1,13862501,scaffold31_6950001
scaffold31,6975001,7000000,346,0.00884537,0.00545224,9,176,-1,13887501,scaffold31_6975001
scaffold31,7000001,7025000,345,0.00537937,0.00252566,9,176,-1,13912501,scaffold31_7000001
scaffold31,7025001,7050000,322,0.00538335,0.00128397,9,176,-1,13937501,scaffold31_7025001
scaffold31,7050001,7075000,228,0.00591664,0.00289545,9,176,-1,13962501,scaffold31_7050001
scaffold31,7075001,7100000,300,-0.00202048,-0.000955145,9,176,-1,13987501,scaffold31_7075001
scaffold31,7100001,7125000,307,0.000562033,0.00027281,9,176,-1,14012501,scaffold31_7100001
scaffold31,7125001,7150000,240,-0.00384358,-0.00223023,9,176,-1,14037501,scaffold31_7125001
scaffold31,7150001,7175000,332,-0.00307096,-0.00370988,9,176,-1,14062501,scaffold31_7150001
scaffold31,7175001,7200000,297,-0.000316605,-0.000166875,9,176,-1,14087501,scaffold31_7175001
scaffold31,7200001,7225000,294,-0.00553249,-0.00269961,9,176,-1,14112501,scaffold31_7200001
scaffold31,7225001,7250000,260,-0.00171092,-0.00278489,9,176,-1,14137501,scaffold31_7225001
scaffold31,7250001,7275000,281,-0.00399388,-0.000927404,9,176,-1,14162501,scaffold31_7250001
scaffold31,7275001,7300000,318,-0.00694158,-0.00449379,9,176,-1,14187501,scaffold31_7275001
scaffold31,7300001,7325000,331,-0.0023607,-0.00110607,9,176,-1,14212501,scaffold31_7300001
scaffold31,7325001,7350000,330,0.0024921,-6.18E-05,9,176,-1,14237501,scaffold31_7325001
scaffold31,7350001,7375000,371,0.00536453,0.00289048,9,176,-1,14262501,scaffold31_7350001
scaffold31,7375001,7400000,392,-0.002895,-0.00362845,9,176,-1,14287501,scaffold31_7375001
scaffold31,7400001,7425000,396,0.00552548,0.00146284,9,176,-1,14312501,scaffold31_7400001
scaffold31,7425001,7450000,427,-0.00476357,-0.00245552,9,176,-1,14337501,scaffold31_7425001
scaffold31,7450001,7475000,435,-0.00172111,-0.00084647,9,176,-1,14362501,scaffold31_7450001
scaffold31,7475001,7500000,432,0.00240355,0.00278928,9,176,-1,14387501,scaffold31_7475001
scaffold31,7500001,7525000,496,4.57E-05,-0.000426077,9,176,-1,14412501,scaffold31_7500001
scaffold31,7525001,7550000,405,-0.00460778,-0.00266763,9,176,-1,14437501,scaffold31_7525001
scaffold31,7550001,7575000,299,-0.00321795,-0.00205389,9,176,-1,14462501,scaffold31_7550001
scaffold31,7575001,7600000,378,0.00232746,0.00134096,9,176,-1,14487501,scaffold31_7575001
scaffold31,7600001,7625000,351,0.000820678,0.00310523,9,176,-1,14512501,scaffold31_7600001
scaffold31,7625001,7650000,363,-0.00060062,-0.000299975,9,176,-1,14537501,scaffold31_7625001
scaffold31,7650001,7675000,239,-0.00382181,-0.00237002,9,176,-1,14562501,scaffold31_7650001
scaffold31,7675001,7700000,296,-0.00182554,-0.00062274,9,176,-1,14587501,scaffold31_7675001
scaffold31,7700001,7725000,318,-0.000817793,-0.00279006,9,176,-1,14612501,scaffold31_7700001
scaffold31,7725001,7750000,237,-0.00166199,-0.000279242,9,176,-1,14637501,scaffold31_7725001
scaffold31,7750001,7775000,264,-0.00541974,-0.00290016,9,176,-1,14662501,scaffold31_7750001
scaffold31,7775001,7800000,505,-0.000269832,-0.00285132,9,176,-1,14687501,scaffold31_7775001
scaffold31,7800001,7825000,413,-0.00160426,-0.00199881,9,176,-1,14712501,scaffold31_7800001
scaffold31,7825001,7850000,426,-0.00138765,-3.00E-05,9,176,-1,14737501,scaffold31_7825001
scaffold31,7850001,7875000,375,0.00296999,0.00154208,9,176,-1,14762501,scaffold31_7850001
scaffold31,7875001,7900000,491,-0.000585038,-0.0010563,9,176,-1,14787501,scaffold31_7875001
scaffold31,7900001,7925000,410,0.00105978,0.00112898,9,176,-1,14812501,scaffold31_7900001
scaffold31,7925001,7950000,377,0.0036329,0.00187938,9,176,-1,14837501,scaffold31_7925001
scaffold31,7950001,7975000,336,0.00345836,-0.000101006,9,176,-1,14862501,scaffold31_7950001
scaffold31,7975001,8000000,324,-0.00190692,-0.00168981,9,176,-1,14887501,scaffold31_7975001
scaffold31,8000001,8025000,270,0.0014906,-0.000260446,9,176,-1,14912501,scaffold31_8000001
