CHROM,BIN_START,N_SNPS,TajimaD,POP,psCHROM,psBIN_START,psN_SNPS,psTajimaD,psPOP
scaffold81,500000,227,-0.963747,STORM,scaffold81,500000,394,-1.53834,postSTORM
scaffold81,525000,291,-0.366768,STORM,scaffold81,525000,453,-1.04988,postSTORM
scaffold81,550000,262,-0.992718,STORM,scaffold81,550000,379,-1.45522,postSTORM
scaffold81,575000,266,-0.991046,STORM,scaffold81,575000,396,-1.36535,postSTORM
scaffold81,600000,235,-0.627516,STORM,scaffold81,600000,344,-1.17128,postSTORM
scaffold81,625000,283,-0.670509,STORM,scaffold81,625000,412,-1.11838,postSTORM
scaffold81,650000,238,-0.607648,STORM,scaffold81,650000,368,-1.06501,postSTORM
scaffold81,675000,230,-1.13437,STORM,scaffold81,675000,416,-1.69658,postSTORM
scaffold81,700000,275,-0.244161,STORM,scaffold81,700000,448,-1.06731,postSTORM
scaffold81,725000,231,-0.926603,STORM,scaffold81,725000,410,-1.58763,postSTORM
scaffold81,750000,325,-0.520894,STORM,scaffold81,750000,499,-1.16755,postSTORM
scaffold81,775000,304,-0.539153,STORM,scaffold81,775000,452,-1.07478,postSTORM
scaffold81,800000,299,-0.695473,STORM,scaffold81,800000,449,-1.25008,postSTORM
scaffold81,825000,291,-0.16882,STORM,scaffold81,825000,400,-0.803475,postSTORM
scaffold81,850000,200,-0.748807,STORM,scaffold81,850000,286,-1.36087,postSTORM
scaffold81,875000,132,-1.45257,STORM,scaffold81,875000,244,-1.95933,postSTORM
scaffold81,900000,195,-0.28304,STORM,scaffold81,900000,317,-1.09489,postSTORM
scaffold81,925000,235,-0.81342,STORM,scaffold81,925000,297,-1.0318,postSTORM
scaffold81,950000,303,-0.431736,STORM,scaffold81,950000,375,-0.829764,postSTORM
scaffold81,975000,255,-0.327807,STORM,scaffold81,975000,308,-0.52588,postSTORM
scaffold81,1000000,365,-0.508114,STORM,scaffold81,1000000,370,-0.50233,postSTORM
scaffold81,1025000,344,-0.609978,STORM,scaffold81,1025000,373,-0.603126,postSTORM
scaffold81,1050000,274,-0.607923,STORM,scaffold81,1050000,311,-0.764622,postSTORM
scaffold81,1075000,220,-0.853275,STORM,scaffold81,1075000,257,-1.11007,postSTORM
scaffold81,1100000,205,-0.849087,STORM,scaffold81,1100000,236,-0.953721,postSTORM
scaffold81,1125000,228,-0.0479288,STORM,scaffold81,1125000,257,-0.299054,postSTORM
scaffold81,1150000,226,-0.525492,STORM,scaffold81,1150000,269,-0.966435,postSTORM
scaffold81,1175000,236,-1.05431,STORM,scaffold81,1175000,243,-0.995037,postSTORM
scaffold81,1200000,263,-1.47399,STORM,scaffold81,1200000,247,-1.20875,postSTORM
scaffold81,1225000,248,-0.732831,STORM,scaffold81,1225000,275,-0.860914,postSTORM
scaffold81,1250000,241,-0.62769,STORM,scaffold81,1250000,292,-0.840926,postSTORM
scaffold81,1275000,237,-1.14772,STORM,scaffold81,1275000,260,-1.25036,postSTORM
scaffold81,1300000,196,-1.10165,STORM,scaffold81,1300000,215,-1.19497,postSTORM
scaffold81,1325000,194,-1.01971,STORM,scaffold81,1325000,204,-0.952659,postSTORM
scaffold81,1350000,250,-0.36659,STORM,scaffold81,1350000,283,-0.488934,postSTORM
scaffold81,1375000,225,-0.666905,STORM,scaffold81,1375000,261,-0.879669,postSTORM
scaffold81,1400000,253,-1.02956,STORM,scaffold81,1400000,278,-1.15558,postSTORM
scaffold81,1425000,212,-0.881418,STORM,scaffold81,1425000,231,-0.990202,postSTORM
scaffold81,1450000,211,-1.3309,STORM,scaffold81,1450000,203,-1.16568,postSTORM
scaffold81,1475000,193,-0.793631,STORM,scaffold81,1475000,222,-0.793626,postSTORM
scaffold81,1500000,216,-0.794039,STORM,scaffold81,1500000,259,-1.0146,postSTORM
scaffold81,1525000,313,-0.573328,STORM,scaffold81,1525000,352,-0.643607,postSTORM
scaffold81,1550000,282,-0.850782,STORM,scaffold81,1550000,292,-0.780201,postSTORM
scaffold81,1575000,256,-0.264794,STORM,scaffold81,1575000,403,-1.0856,postSTORM
scaffold81,1600000,186,-0.806668,STORM,scaffold81,1600000,243,-1.21182,postSTORM
scaffold81,1625000,250,-0.919605,STORM,scaffold81,1625000,336,-1.47797,postSTORM
scaffold81,1650000,197,-0.951458,STORM,scaffold81,1650000,264,-1.78337,postSTORM
scaffold81,1675000,192,-1.3557,STORM,scaffold81,1675000,299,-1.95243,postSTORM
scaffold81,1700000,219,-0.705024,STORM,scaffold81,1700000,266,-1.10176,postSTORM
scaffold81,1725000,185,-0.0983579,STORM,scaffold81,1725000,214,-0.409395,postSTORM
scaffold81,1750000,199,-0.892581,STORM,scaffold81,1750000,215,-0.871976,postSTORM
scaffold81,1775000,192,-0.498322,STORM,scaffold81,1775000,237,-0.947169,postSTORM
scaffold81,1800000,274,-0.403009,STORM,scaffold81,1800000,335,-0.810243,postSTORM
scaffold81,1825000,275,-0.338181,STORM,scaffold81,1825000,312,-0.581888,postSTORM
scaffold81,1850000,251,-0.125071,STORM,scaffold81,1850000,266,-0.168246,postSTORM
scaffold81,1875000,276,-0.435601,STORM,scaffold81,1875000,324,-0.752136,postSTORM
scaffold81,1900000,254,-0.295641,STORM,scaffold81,1900000,286,-0.576108,postSTORM
scaffold81,1925000,239,-0.18379,STORM,scaffold81,1925000,260,-0.315289,postSTORM
scaffold81,1950000,297,-0.740162,STORM,scaffold81,1950000,331,-0.942361,postSTORM
scaffold81,1975000,286,-0.50354,STORM,scaffold81,1975000,365,-0.789267,postSTORM
scaffold81,2000000,321,-0.912721,STORM,scaffold81,2000000,380,-0.890335,postSTORM
scaffold81,2025000,285,-0.562193,STORM,scaffold81,2025000,317,-0.701389,postSTORM
scaffold81,2050000,297,-0.674846,STORM,scaffold81,2050000,312,-0.71194,postSTORM
scaffold81,2075000,228,-0.580576,STORM,scaffold81,2075000,245,-0.733621,postSTORM
scaffold81,2100000,268,-0.554437,STORM,scaffold81,2100000,314,-0.832546,postSTORM
scaffold81,2125000,233,-0.702336,STORM,scaffold81,2125000,235,-0.847482,postSTORM
scaffold81,2150000,274,-0.543599,STORM,scaffold81,2150000,311,-0.664253,postSTORM
scaffold81,2175000,328,-0.562267,STORM,scaffold81,2175000,362,-0.590257,postSTORM
scaffold81,2200000,347,-0.804836,STORM,scaffold81,2200000,360,-0.801477,postSTORM
scaffold81,2225000,309,-0.775447,STORM,scaffold81,2225000,383,-0.903182,postSTORM
scaffold81,2250000,272,-0.691283,STORM,scaffold81,2250000,356,-0.979069,postSTORM
scaffold81,2275000,129,-0.886929,STORM,scaffold81,2275000,159,-1.20317,postSTORM
scaffold81,2300000,17,-0.586441,STORM,scaffold81,2300000,29,-1.25084,postSTORM
scaffold81,2325000,40,-1.22119,STORM,scaffold81,2325000,54,-1.52012,postSTORM
scaffold81,2350000,13,-0.786229,STORM,scaffold81,2350000,30,-1.76033,postSTORM
scaffold81,2375000,15,0.384171,STORM,scaffold81,2375000,22,-0.354619,postSTORM
scaffold81,2400000,60,-0.587026,STORM,scaffold81,2400000,99,-1.32569,postSTORM
scaffold81,2425000,191,-0.290049,STORM,scaffold81,2425000,260,-0.714466,postSTORM
scaffold81,2450000,322,-0.196348,STORM,scaffold81,2450000,441,-0.76351,postSTORM
scaffold81,2475000,298,-0.0346988,STORM,scaffold81,2475000,439,-0.835427,postSTORM
scaffold81,2500000,245,-0.334016,STORM,scaffold81,2500000,372,-0.989443,postSTORM
scaffold81,2525000,254,-0.763745,STORM,scaffold81,2525000,390,-1.30953,postSTORM
scaffold81,2550000,229,-0.186863,STORM,scaffold81,2550000,350,-0.947439,postSTORM
scaffold81,2575000,254,-0.715001,STORM,scaffold81,2575000,359,-1.05226,postSTORM
scaffold81,2600000,278,-0.6228,STORM,scaffold81,2600000,387,-1.1554,postSTORM
scaffold81,2625000,294,-0.905701,STORM,scaffold81,2625000,477,-1.49769,postSTORM
scaffold81,2650000,336,-0.857681,STORM,scaffold81,2650000,573,-1.48259,postSTORM
scaffold81,2675000,335,-0.635459,STORM,scaffold81,2675000,578,-1.36892,postSTORM
scaffold81,2700000,312,-0.572817,STORM,scaffold81,2700000,492,-1.18765,postSTORM
scaffold81,2725000,306,-0.891356,STORM,scaffold81,2725000,493,-1.4674,postSTORM
scaffold81,2750000,277,-0.506804,STORM,scaffold81,2750000,521,-1.50977,postSTORM
scaffold81,2775000,244,-0.303677,STORM,scaffold81,2775000,529,-1.46208,postSTORM
scaffold81,2800000,303,-0.553093,STORM,scaffold81,2800000,481,-1.30749,postSTORM
scaffold81,2825000,252,-0.22936,STORM,scaffold81,2825000,475,-1.38775,postSTORM
scaffold81,2850000,259,-0.511706,STORM,scaffold81,2850000,491,-1.45872,postSTORM
scaffold81,2875000,276,-0.627107,STORM,scaffold81,2875000,504,-1.4435,postSTORM
scaffold81,2900000,241,-0.553438,STORM,scaffold81,2900000,491,-1.47995,postSTORM
scaffold81,2925000,219,-0.752189,STORM,scaffold81,2925000,352,-1.29541,postSTORM
scaffold81,2950000,202,-1.07425,STORM,scaffold81,2950000,317,-1.58313,postSTORM
scaffold81,2975000,385,-0.61581,STORM,scaffold81,2975000,557,-1.10765,postSTORM
scaffold81,3000000,255,-0.96376,STORM,scaffold81,3000000,498,-1.66174,postSTORM
scaffold81,3025000,300,-0.993941,STORM,scaffold81,3025000,509,-1.57494,postSTORM
scaffold81,3050000,316,-0.353214,STORM,scaffold81,3050000,505,-1.09435,postSTORM
scaffold81,3075000,300,-0.922897,STORM,scaffold81,3075000,521,-1.53849,postSTORM
scaffold81,3100000,227,-0.328227,STORM,scaffold81,3100000,369,-1.1863,postSTORM
scaffold81,3125000,255,-0.806058,STORM,scaffold81,3125000,465,-1.43042,postSTORM
scaffold81,3150000,263,-0.882286,STORM,scaffold81,3150000,496,-1.59231,postSTORM
scaffold81,3175000,296,0.219455,STORM,scaffold81,3175000,501,-0.875559,postSTORM
scaffold81,3200000,353,-0.204941,STORM,scaffold81,3200000,552,-1.06747,postSTORM
scaffold81,3225000,278,-0.207718,STORM,scaffold81,3225000,476,-1.16842,postSTORM
scaffold81,3250000,266,0.0908939,STORM,scaffold81,3250000,455,-0.987401,postSTORM
scaffold81,3275000,23,-0.396068,STORM,scaffold81,3275000,39,-1.06639,postSTORM
scaffold810,0,139,-0.582488,STORM,scaffold810,0,148,-0.599194,postSTORM
scaffold810,25000,134,-0.199234,STORM,scaffold810,25000,147,-0.276459,postSTORM
scaffold810,50000,170,-0.327707,STORM,scaffold810,50000,170,-0.124846,postSTORM
scaffold810,75000,147,-0.437979,STORM,scaffold810,75000,136,-0.0710114,postSTORM
scaffold810,100000,144,-0.230365,STORM,scaffold810,100000,140,-0.139271,postSTORM
scaffold810,125000,83,0.842993,STORM,scaffold810,125000,91,0.602936,postSTORM
scaffold810,150000,112,0.465867,STORM,scaffold810,150000,137,-0.24588,postSTORM
scaffold810,175000,99,-0.606542,STORM,scaffold810,175000,101,-0.246496,postSTORM
scaffold811,0,15,-0.649067,STORM,scaffold811,0,18,-0.884422,postSTORM
scaffold811,25000,128,-0.842365,STORM,scaffold811,25000,146,-0.8902,postSTORM
scaffold811,50000,206,-0.648656,STORM,scaffold811,50000,220,-0.669192,postSTORM
scaffold811,75000,132,-0.925217,STORM,scaffold811,75000,138,-0.678802,postSTORM
scaffold812,0,94,-1.05275,STORM,scaffold812,0,102,-1.04014,postSTORM
scaffold812,25000,124,-0.209106,STORM,scaffold812,25000,132,-0.0643929,postSTORM
scaffold812,50000,120,-0.447721,STORM,scaffold812,50000,141,-0.497316,postSTORM
scaffold812,75000,135,-0.890836,STORM,scaffold812,75000,137,-0.665605,postSTORM
scaffold812,100000,112,-0.0706535,STORM,scaffold812,100000,117,-0.106572,postSTORM
scaffold813,25000,20,-0.831419,STORM,scaffold813,25000,20,-0.645732,postSTORM
scaffold814,25000,18,-0.63486,STORM,scaffold814,25000,15,-0.188136,postSTORM
scaffold814,50000,27,-1.02084,STORM,scaffold814,50000,29,-1.14114,postSTORM
scaffold814,75000,46,-0.483317,STORM,scaffold814,75000,43,-0.0199735,postSTORM
scaffold814,100000,10,-0.52932,STORM,scaffold814,100000,11,-0.804662,postSTORM
scaffold815,0,130,-0.803999,STORM,scaffold815,0,145,-0.813787,postSTORM
scaffold815,25000,113,-1.06888,STORM,scaffold815,25000,129,-1.10215,postSTORM
scaffold815,50000,103,-0.252144,STORM,scaffold815,50000,123,-0.596059,postSTORM
scaffold815,75000,91,-0.426753,STORM,scaffold815,75000,122,-0.617436,postSTORM
scaffold815,100000,105,0.674279,STORM,scaffold815,100000,133,0.0978492,postSTORM
scaffold816,0,8,-0.868793,STORM,scaffold816,0,12,-1.04344,postSTORM
scaffold816,25000,32,0.151794,STORM,scaffold816,25000,32,0.060171,postSTORM
scaffold816,50000,51,-1.11291,STORM,scaffold816,50000,48,-0.995309,postSTORM
scaffold816,75000,0,nan,STORM,scaffold816,75000,0,nan,postSTORM
scaffold816,100000,5,-0.850205,STORM,scaffold816,100000,5,-1.33805,postSTORM
scaffold817,0,154,-0.198916,STORM,scaffold817,0,166,-0.500496,postSTORM
scaffold817,25000,191,-0.924416,STORM,scaffold817,25000,199,-1.01503,postSTORM
scaffold817,50000,137,-0.546822,STORM,scaffold817,50000,153,-0.556624,postSTORM
scaffold817,75000,161,-0.192494,STORM,scaffold817,75000,180,-0.249908,postSTORM
scaffold817,100000,94,-0.818036,STORM,scaffold817,100000,99,-0.613433,postSTORM
scaffold818,0,161,-0.486575,STORM,scaffold818,0,158,-0.192654,postSTORM
scaffold818,25000,136,-0.129862,STORM,scaffold818,25000,146,-0.240108,postSTORM
scaffold818,50000,118,-0.0173274,STORM,scaffold818,50000,132,-0.333119,postSTORM
scaffold818,75000,38,0.207476,STORM,scaffold818,75000,45,-0.299391,postSTORM
scaffold819,0,9,-1.13274,STORM,scaffold819,0,11,-1.71483,postSTORM
scaffold819,25000,30,-0.54973,STORM,scaffold819,25000,29,-0.494465,postSTORM
scaffold819,50000,183,-0.706194,STORM,scaffold819,50000,199,-0.957739,postSTORM
scaffold819,75000,294,-0.420621,STORM,scaffold819,75000,324,-0.479407,postSTORM
scaffold82,0,190,0.404659,STORM,scaffold82,0,215,0.0866049,postSTORM
scaffold82,25000,117,-0.347178,STORM,scaffold82,25000,131,-0.598621,postSTORM
scaffold82,50000,168,0.610169,STORM,scaffold82,50000,198,-0.0526798,postSTORM
scaffold82,75000,86,-0.30881,STORM,scaffold82,75000,109,-0.825211,postSTORM
scaffold82,100000,121,-0.107476,STORM,scaffold82,100000,215,-1.21242,postSTORM
scaffold82,125000,200,1.395,STORM,scaffold82,125000,227,1.02818,postSTORM
scaffold82,150000,168,0.840435,STORM,scaffold82,150000,185,0.856181,postSTORM
scaffold82,175000,173,-0.521288,STORM,scaffold82,175000,196,-0.719786,postSTORM
scaffold82,200000,170,-0.320492,STORM,scaffold82,200000,190,-0.506083,postSTORM
scaffold82,225000,277,0.0383481,STORM,scaffold82,225000,309,-0.179627,postSTORM
scaffold82,250000,241,-0.01749,STORM,scaffold82,250000,276,-0.455622,postSTORM
scaffold82,275000,180,0.4908,STORM,scaffold82,275000,193,0.225629,postSTORM
scaffold82,300000,246,-0.762394,STORM,scaffold82,300000,240,-0.654213,postSTORM
scaffold82,325000,212,-0.31579,STORM,scaffold82,325000,219,-0.23921,postSTORM
scaffold82,350000,287,-0.626643,STORM,scaffold82,350000,291,-0.6334,postSTORM
scaffold82,375000,248,-0.498583,STORM,scaffold82,375000,263,-0.914574,postSTORM
scaffold82,400000,279,-0.0692894,STORM,scaffold82,400000,283,-0.0930247,postSTORM
scaffold82,425000,234,-0.491472,STORM,scaffold82,425000,242,-0.664463,postSTORM
scaffold82,450000,387,-0.488139,STORM,scaffold82,450000,370,-0.547981,postSTORM
scaffold82,475000,334,-0.114065,STORM,scaffold82,475000,363,-0.193232,postSTORM
scaffold82,500000,297,-0.418541,STORM,scaffold82,500000,300,-0.323994,postSTORM
scaffold82,525000,392,-0.822845,STORM,scaffold82,525000,366,-0.369848,postSTORM
scaffold82,550000,408,-0.639683,STORM,scaffold82,550000,432,-0.552948,postSTORM
scaffold82,575000,258,-0.860568,STORM,scaffold82,575000,320,-1.14783,postSTORM
scaffold82,600000,245,-0.430174,STORM,scaffold82,600000,263,-0.384666,postSTORM
scaffold82,625000,281,-0.609357,STORM,scaffold82,625000,272,-0.56436,postSTORM
scaffold82,650000,329,-0.540662,STORM,scaffold82,650000,348,-0.519976,postSTORM
scaffold82,675000,357,-0.92492,STORM,scaffold82,675000,358,-0.578501,postSTORM
scaffold82,700000,247,-0.755163,STORM,scaffold82,700000,259,-0.685353,postSTORM
scaffold82,725000,245,-1.0044,STORM,scaffold82,725000,268,-1.10324,postSTORM
scaffold82,750000,256,-0.827097,STORM,scaffold82,750000,273,-0.944214,postSTORM
scaffold82,775000,236,-0.521084,STORM,scaffold82,775000,242,-0.322084,postSTORM
scaffold82,800000,349,0.263392,STORM,scaffold82,800000,371,0.256325,postSTORM
scaffold82,825000,310,-0.452127,STORM,scaffold82,825000,328,-0.404512,postSTORM
scaffold82,850000,212,-0.543262,STORM,scaffold82,850000,238,-0.778919,postSTORM
scaffold82,875000,315,-0.361912,STORM,scaffold82,875000,328,-0.378734,postSTORM
scaffold82,900000,295,-0.379193,STORM,scaffold82,900000,309,-0.30941,postSTORM
scaffold82,925000,254,-0.421633,STORM,scaffold82,925000,259,-0.199501,postSTORM
scaffold82,950000,241,-0.481139,STORM,scaffold82,950000,254,-0.512327,postSTORM
scaffold82,975000,245,-0.71347,STORM,scaffold82,975000,254,-0.817675,postSTORM
scaffold82,1000000,207,-0.727998,STORM,scaffold82,1000000,217,-0.703126,postSTORM
scaffold82,1025000,215,-0.593153,STORM,scaffold82,1025000,232,-0.769271,postSTORM
scaffold82,1050000,261,-0.636475,STORM,scaffold82,1050000,276,-0.62832,postSTORM
scaffold82,1075000,301,-0.0759438,STORM,scaffold82,1075000,297,0.0381324,postSTORM
scaffold82,1100000,289,-0.014621,STORM,scaffold82,1100000,284,0.291808,postSTORM
scaffold82,1125000,309,-0.374289,STORM,scaffold82,1125000,358,-0.562319,postSTORM
scaffold82,1150000,315,-0.838174,STORM,scaffold82,1150000,360,-0.936709,postSTORM
scaffold82,1175000,281,-0.427695,STORM,scaffold82,1175000,322,-0.63348,postSTORM
scaffold82,1200000,328,-0.263782,STORM,scaffold82,1200000,409,-0.681444,postSTORM
scaffold82,1225000,296,-0.711561,STORM,scaffold82,1225000,343,-0.868844,postSTORM
scaffold82,1250000,247,-0.620682,STORM,scaffold82,1250000,298,-0.901296,postSTORM
scaffold82,1275000,250,-0.749801,STORM,scaffold82,1275000,293,-0.94935,postSTORM
scaffold82,1300000,282,-0.438661,STORM,scaffold82,1300000,306,-0.492439,postSTORM
scaffold82,1325000,321,-1.20642,STORM,scaffold82,1325000,296,-0.98957,postSTORM
scaffold82,1350000,305,-0.757021,STORM,scaffold82,1350000,336,-0.734173,postSTORM
scaffold82,1375000,247,-0.718333,STORM,scaffold82,1375000,287,-0.704285,postSTORM
scaffold82,1400000,283,-0.25181,STORM,scaffold82,1400000,324,-0.178392,postSTORM
scaffold82,1425000,289,-0.730225,STORM,scaffold82,1425000,323,-0.89433,postSTORM
scaffold82,1450000,330,-0.312619,STORM,scaffold82,1450000,380,-0.732929,postSTORM
scaffold82,1475000,336,-0.532876,STORM,scaffold82,1475000,378,-0.768018,postSTORM
scaffold82,1500000,387,-0.35216,STORM,scaffold82,1500000,413,-0.330099,postSTORM
scaffold82,1525000,365,-0.575918,STORM,scaffold82,1525000,378,-0.425582,postSTORM
scaffold82,1550000,182,-0.19714,STORM,scaffold82,1550000,214,-0.42237,postSTORM
scaffold82,1575000,266,-0.240622,STORM,scaffold82,1575000,311,-0.652052,postSTORM
scaffold82,1600000,260,-0.572816,STORM,scaffold82,1600000,247,-0.485974,postSTORM
scaffold82,1625000,277,-0.366363,STORM,scaffold82,1625000,282,-0.44406,postSTORM
scaffold82,1650000,279,-0.542219,STORM,scaffold82,1650000,288,-0.566666,postSTORM
scaffold82,1675000,260,-0.616208,STORM,scaffold82,1675000,293,-0.546661,postSTORM
scaffold82,1700000,243,-1.00394,STORM,scaffold82,1700000,267,-1.06981,postSTORM
scaffold82,1725000,338,-0.653197,STORM,scaffold82,1725000,367,-0.880632,postSTORM
scaffold82,1750000,372,-0.384747,STORM,scaffold82,1750000,398,-0.432,postSTORM
scaffold82,1775000,374,-0.227556,STORM,scaffold82,1775000,421,-0.431096,postSTORM
scaffold82,1800000,327,-0.541237,STORM,scaffold82,1800000,372,-0.718197,postSTORM
scaffold82,1825000,323,-0.616448,STORM,scaffold82,1825000,370,-0.749521,postSTORM
scaffold82,1850000,333,-0.790067,STORM,scaffold82,1850000,342,-0.729228,postSTORM
scaffold82,1875000,385,-0.618204,STORM,scaffold82,1875000,412,-0.606056,postSTORM
scaffold82,1900000,325,-0.697131,STORM,scaffold82,1900000,348,-0.764692,postSTORM
scaffold82,1925000,312,-0.767963,STORM,scaffold82,1925000,333,-0.798731,postSTORM
scaffold82,1950000,304,-0.966006,STORM,scaffold82,1950000,311,-0.970655,postSTORM
scaffold82,1975000,278,-0.44671,STORM,scaffold82,1975000,286,-0.499414,postSTORM
scaffold82,2000000,271,-0.932865,STORM,scaffold82,2000000,276,-0.863019,postSTORM
scaffold82,2025000,279,-0.661346,STORM,scaffold82,2025000,300,-0.76877,postSTORM
scaffold82,2050000,267,-0.571349,STORM,scaffold82,2050000,302,-0.63144,postSTORM
scaffold82,2075000,230,-0.666905,STORM,scaffold82,2075000,262,-0.915599,postSTORM
scaffold82,2100000,245,-0.324077,STORM,scaffold82,2100000,296,-0.593367,postSTORM
scaffold82,2125000,308,-0.340164,STORM,scaffold82,2125000,365,-0.578278,postSTORM
scaffold82,2150000,275,-0.638314,STORM,scaffold82,2150000,303,-0.6931,postSTORM
scaffold82,2175000,301,-0.59662,STORM,scaffold82,2175000,348,-0.701298,postSTORM
scaffold82,2200000,222,-0.599633,STORM,scaffold82,2200000,266,-0.819258,postSTORM
scaffold82,2225000,308,-0.795422,STORM,scaffold82,2225000,334,-0.834445,postSTORM
scaffold82,2250000,248,-0.683503,STORM,scaffold82,2250000,256,-0.588218,postSTORM
scaffold82,2275000,278,-0.907602,STORM,scaffold82,2275000,321,-1.13052,postSTORM
scaffold82,2300000,300,-0.594346,STORM,scaffold82,2300000,306,-0.510991,postSTORM
scaffold82,2325000,275,-0.149764,STORM,scaffold82,2325000,332,-0.424195,postSTORM
scaffold82,2350000,245,-0.594766,STORM,scaffold82,2350000,280,-1.00869,postSTORM
scaffold82,2375000,250,-1.5195,STORM,scaffold82,2375000,253,-1.33323,postSTORM
scaffold82,2400000,244,-1.53438,STORM,scaffold82,2400000,239,-1.35697,postSTORM
scaffold82,2425000,266,-1.25284,STORM,scaffold82,2425000,240,-0.954649,postSTORM
scaffold82,2450000,292,-0.851348,STORM,scaffold82,2450000,288,-0.685894,postSTORM
scaffold82,2475000,228,-0.663685,STORM,scaffold82,2475000,270,-0.755216,postSTORM
scaffold82,2500000,332,-0.612648,STORM,scaffold82,2500000,350,-0.350692,postSTORM
scaffold82,2525000,224,-1.31733,STORM,scaffold82,2525000,238,-1.18166,postSTORM
scaffold82,2550000,174,-0.867263,STORM,scaffold82,2550000,245,-1.27288,postSTORM
scaffold82,2575000,255,-1.24763,STORM,scaffold82,2575000,307,-1.5307,postSTORM
scaffold82,2600000,408,-1.13398,STORM,scaffold82,2600000,443,-1.2037,postSTORM
scaffold82,2625000,366,-1.32514,STORM,scaffold82,2625000,374,-1.34322,postSTORM
scaffold82,2650000,296,-0.823062,STORM,scaffold82,2650000,321,-0.627403,postSTORM
scaffold82,2675000,344,-0.931044,STORM,scaffold82,2675000,371,-1.05072,postSTORM
scaffold82,2700000,287,-0.496525,STORM,scaffold82,2700000,298,-0.487047,postSTORM
scaffold82,2725000,260,-0.517076,STORM,scaffold82,2725000,287,-0.759165,postSTORM
scaffold82,2750000,293,-0.278541,STORM,scaffold82,2750000,335,-0.618102,postSTORM
scaffold82,2775000,259,-0.781979,STORM,scaffold82,2775000,302,-0.85339,postSTORM
scaffold82,2800000,242,-0.346187,STORM,scaffold82,2800000,282,-0.688418,postSTORM
scaffold82,2825000,220,-0.63742,STORM,scaffold82,2825000,235,-0.653266,postSTORM
scaffold82,2850000,293,-0.620174,STORM,scaffold82,2850000,290,-0.511908,postSTORM
scaffold82,2875000,334,-0.32136,STORM,scaffold82,2875000,344,-0.296098,postSTORM
scaffold82,2900000,338,-0.675857,STORM,scaffold82,2900000,358,-0.610686,postSTORM
scaffold82,2925000,348,-0.222265,STORM,scaffold82,2925000,374,-0.353424,postSTORM
scaffold82,2950000,366,-0.380169,STORM,scaffold82,2950000,400,-0.537386,postSTORM
scaffold82,2975000,369,-0.511538,STORM,scaffold82,2975000,391,-0.422832,postSTORM
scaffold82,3000000,318,-0.454757,STORM,scaffold82,3000000,351,-0.653345,postSTORM
scaffold82,3025000,359,-0.170168,STORM,scaffold82,3025000,378,-0.16603,postSTORM
scaffold82,3050000,318,-0.464541,STORM,scaffold82,3050000,338,-0.501139,postSTORM
scaffold82,3075000,371,-0.527265,STORM,scaffold82,3075000,387,-0.583381,postSTORM
scaffold82,3100000,435,-0.417716,STORM,scaffold82,3100000,491,-0.45523,postSTORM
scaffold82,3125000,433,-0.275406,STORM,scaffold82,3125000,458,-0.406426,postSTORM
scaffold82,3150000,379,-0.812792,STORM,scaffold82,3150000,437,-1.0157,postSTORM
scaffold82,3175000,341,-0.392213,STORM,scaffold82,3175000,434,-0.66959,postSTORM
scaffold82,3200000,385,-0.523402,STORM,scaffold82,3200000,430,-0.606895,postSTORM
scaffold82,3225000,356,-0.225518,STORM,scaffold82,3225000,392,-0.309392,postSTORM
scaffold82,3250000,310,-0.544393,STORM,scaffold82,3250000,346,-0.639986,postSTORM
scaffold82,3275000,401,-0.816611,STORM,scaffold82,3275000,440,-0.824317,postSTORM
scaffold82,3300000,450,-0.949809,STORM,scaffold82,3300000,491,-1.03861,postSTORM
scaffold82,3325000,365,-0.522769,STORM,scaffold82,3325000,471,-0.905126,postSTORM
scaffold82,3350000,334,-1.03775,STORM,scaffold82,3350000,448,-1.16628,postSTORM
scaffold82,3375000,456,-0.793661,STORM,scaffold82,3375000,475,-0.670417,postSTORM
scaffold82,3400000,471,-0.812203,STORM,scaffold82,3400000,418,-0.437829,postSTORM
scaffold82,3425000,399,-0.183287,STORM,scaffold82,3425000,396,-0.0687725,postSTORM
scaffold82,3450000,360,-0.328485,STORM,scaffold82,3450000,375,-0.055927,postSTORM
scaffold82,3475000,324,-0.428003,STORM,scaffold82,3475000,350,-0.536965,postSTORM
scaffold82,3500000,337,-0.558305,STORM,scaffold82,3500000,358,-0.476761,postSTORM
scaffold82,3525000,417,-0.339233,STORM,scaffold82,3525000,407,-0.171869,postSTORM
scaffold82,3550000,354,-0.792926,STORM,scaffold82,3550000,334,-0.588504,postSTORM
scaffold82,3575000,341,-0.566956,STORM,scaffold82,3575000,386,-0.643954,postSTORM
scaffold82,3600000,345,-0.424913,STORM,scaffold82,3600000,371,-0.473887,postSTORM
scaffold82,3625000,305,-0.0643849,STORM,scaffold82,3625000,325,0.061968,postSTORM
scaffold82,3650000,298,-0.632222,STORM,scaffold82,3650000,317,-0.589153,postSTORM
scaffold82,3675000,332,-0.534089,STORM,scaffold82,3675000,341,-0.558466,postSTORM
scaffold82,3700000,299,-0.732787,STORM,scaffold82,3700000,323,-0.640206,postSTORM
scaffold82,3725000,333,-0.951195,STORM,scaffold82,3725000,294,-0.546652,postSTORM
scaffold82,3750000,244,-1.13087,STORM,scaffold82,3750000,243,-1.02314,postSTORM
